항명,date,입항수,평균체류시간,체선율,컨테이너_비율,유조선_비율,벌크_비율,일반화물_비율
광양,2024-08-07,138,36.5280193236715,0.072463768115942,0.1594202898550724,0.2753623188405797,0.1594202898550724,0.1594202898550724
광양,2024-08-08,136,45.36323529411764,0.1470588235294117,0.3235294117647059,0.1470588235294117,0.1470588235294117,0.2352941176470588
광양,2024-08-09,172,51.215503875969,0.1395348837209302,0.2325581395348837,0.1395348837209302,0.1395348837209302,0.2093023255813953
광양,2024-08-10,132,40.49090909090909,0.0909090909090909,0.2424242424242424,0.0909090909090909,0.1818181818181818,0.1212121212121212
광양,2024-08-11,136,22.00588235294118,0.0,0.3235294117647059,0.2352941176470588,0.1764705882352941,0.088235294117647
광양,2024-08-12,104,44.94615384615384,0.1538461538461538,0.3076923076923077,0.1153846153846153,0.1923076923076923,0.1153846153846153
광양,2024-08-13,68,65.40588235294118,0.1176470588235294,0.1764705882352941,0.0588235294117647,0.0,0.2941176470588235
광양,2024-08-14,132,36.21767676767677,0.1212121212121212,0.2727272727272727,0.1212121212121212,0.1515151515151515,0.1818181818181818
광양,2024-08-15,124,52.89139784946237,0.1612903225806451,0.3225806451612903,0.064516129032258,0.2903225806451613,0.1290322580645161
광양,2024-08-16,128,44.346875,0.125,0.28125,0.1875,0.1875,0.125
광양,2024-08-17,108,32.208641975308645,0.074074074074074,0.4814814814814814,0.0,0.1481481481481481,0.1481481481481481
광양,2024-08-18,108,57.922222222222224,0.074074074074074,0.3703703703703703,0.1481481481481481,0.1851851851851851,0.1481481481481481
광양,2024-08-19,144,51.43101851851852,0.0833333333333333,0.2777777777777778,0.1111111111111111,0.1944444444444444,0.1666666666666666
광양,2024-08-20,92,35.94710144927536,0.0869565217391304,0.2608695652173913,0.1304347826086956,0.1739130434782608,0.1739130434782608
광양,2024-08-21,100,21.981333333333332,0.0,0.24,0.2,0.12,0.08
광양,2024-08-22,128,41.559895833333336,0.09375,0.28125,0.09375,0.1875,0.21875
광양,2024-08-23,132,31.46717171717172,0.0606060606060606,0.4545454545454545,0.1212121212121212,0.1212121212121212,0.1515151515151515
광양,2024-08-24,156,58.81923076923077,0.1282051282051282,0.3333333333333333,0.0769230769230769,0.1025641025641025,0.2307692307692307
광양,2024-08-25,148,42.84099099099099,0.1351351351351351,0.1891891891891892,0.1351351351351351,0.1891891891891892,0.2702702702702703
광양,2024-08-26,120,43.115,0.1,0.3,0.1666666666666666,0.2,0.3333333333333333
광양,2024-08-27,136,52.69019607843137,0.1176470588235294,0.1176470588235294,0.1470588235294117,0.1470588235294117,0.3235294117647059
광양,2024-08-28,124,72.87043010752689,0.1612903225806451,0.2258064516129032,0.064516129032258,0.2580645161290322,0.2258064516129032
광양,2024-08-29,108,51.10432098765432,0.074074074074074,0.4444444444444444,0.2222222222222222,0.037037037037037,0.1111111111111111
광양,2024-08-30,112,31.866071428571427,0.0357142857142857,0.3214285714285714,0.1428571428571428,0.1071428571428571,0.1071428571428571
광양,2024-08-31,140,30.807142857142857,0.0857142857142857,0.2857142857142857,0.0857142857142857,0.2285714285714285,0.2
광양,2024-09-01,116,34.42873563218391,0.1034482758620689,0.3793103448275862,0.2413793103448276,0.1724137931034483,0.0
광양,2024-09-02,108,32.35308641975308,0.1111111111111111,0.3703703703703703,0.1851851851851851,0.2222222222222222,0.1111111111111111
광양,2024-09-03,120,20.277222222222225,0.0,0.3666666666666666,0.1666666666666666,0.1,0.1
광양,2024-09-04,124,44.91612903225807,0.064516129032258,0.2258064516129032,0.1935483870967742,0.2258064516129032,0.1935483870967742
광양,2024-09-05,108,47.1104938271605,0.1481481481481481,0.2222222222222222,0.1481481481481481,0.1111111111111111,0.2592592592592592
광양,2024-09-06,164,33.07032520325203,0.0975609756097561,0.2926829268292683,0.1463414634146341,0.1219512195121951,0.1707317073170731
광양,2024-09-07,116,47.529310344827586,0.0689655172413793,0.3448275862068966,0.1034482758620689,0.2413793103448276,0.2758620689655172
광양,2024-09-08,172,45.38100775193798,0.1162790697674418,0.3255813953488372,0.1860465116279069,0.0930232558139534,0.2325581395348837
광양,2024-09-09,120,57.215,0.2,0.1666666666666666,0.1333333333333333,0.2,0.2333333333333333
광양,2024-09-10,104,31.957692307692305,0.0384615384615384,0.2692307692307692,0.0384615384615384,0.0384615384615384,0.1538461538461538
광양,2024-09-11,112,40.77619047619048,0.0714285714285714,0.25,0.0714285714285714,0.1428571428571428,0.2142857142857142
광양,2024-09-12,164,39.51829268292683,0.0975609756097561,0.2926829268292683,0.1219512195121951,0.1707317073170731,0.2195121951219512
광양,2024-09-13,132,44.58282828282828,0.1818181818181818,0.2727272727272727,0.1515151515151515,0.1818181818181818,0.1515151515151515
광양,2024-09-14,200,45.074333333333335,0.12,0.26,0.18,0.2,0.24
광양,2024-09-15,120,55.18222222222222,0.2,0.3333333333333333,0.1333333333333333,0.2333333333333333,0.1333333333333333
광양,2024-09-16,84,37.30555555555556,0.1428571428571428,0.3333333333333333,0.2857142857142857,0.0476190476190476,0.238095238095238
광양,2024-09-17,32,75.09791666666666,0.25,0.0,0.125,0.75,0.125
광양,2024-09-18,84,74.02222222222223,0.238095238095238,0.238095238095238,0.1904761904761904,0.3809523809523809,0.0952380952380952
광양,2024-09-19,112,26.31488095238095,0.1071428571428571,0.3571428571428571,0.25,0.0714285714285714,0.1071428571428571
광양,2024-09-20,120,60.61333333333334,0.1,0.2333333333333333,0.2666666666666666,0.1666666666666666,0.1333333333333333
광양,2024-09-21,68,39.03235294117647,0.0,0.2352941176470588,0.1764705882352941,0.2352941176470588,0.1176470588235294
광양,2024-09-22,148,43.51801801801801,0.1351351351351351,0.3783783783783784,0.1081081081081081,0.1891891891891892,0.1081081081081081
광양,2024-09-23,144,28.626388888888886,0.0277777777777777,0.2777777777777778,0.2222222222222222,0.1666666666666666,0.1388888888888889
광양,2024-09-24,148,26.47567567567568,0.027027027027027,0.3243243243243243,0.1621621621621621,0.1891891891891892,0.1621621621621621
광양,2024-09-25,180,35.54,0.0444444444444444,0.1777777777777777,0.1111111111111111,0.0444444444444444,0.2888888888888888
광양,2024-09-26,132,30.1510101010101,0.0,0.2121212121212121,0.1818181818181818,0.1818181818181818,0.1818181818181818
광양,2024-11-15,320,34.79083333333334,0.05,0.275,0.15,0.225,0.175
광양,2024-11-16,288,47.81296296296296,0.1111111111111111,0.25,0.1944444444444444,0.1111111111111111,0.1111111111111111
광양,2024-11-17,256,31.5390625,0.0625,0.34375,0.09375,0.125,0.25
광양,2024-11-18,192,40.00138888888889,0.0833333333333333,0.125,0.1666666666666666,0.2083333333333333,0.1666666666666666
광양,2024-11-19,160,34.48583333333333,0.05,0.25,0.2,0.2,0.15
광양,2024-11-20,296,44.3963963963964,0.081081081081081,0.1891891891891892,0.054054054054054,0.2432432432432432,0.2432432432432432
광양,2024-11-21,296,38.87612612612613,0.027027027027027,0.1891891891891892,0.1351351351351351,0.2162162162162162,0.1891891891891892
광양,2024-11-22,280,45.392857142857146,0.1142857142857142,0.2857142857142857,0.1142857142857142,0.2571428571428571,0.1428571428571428
광양,2024-11-23,272,45.53872549019608,0.1176470588235294,0.2941176470588235,0.2058823529411764,0.088235294117647,0.1176470588235294
광양,2024-11-24,216,32.72839506172839,0.1481481481481481,0.2962962962962963,0.1481481481481481,0.1481481481481481,0.1111111111111111
광양,2024-11-25,216,63.12530864197531,0.1111111111111111,0.3333333333333333,0.1481481481481481,0.1481481481481481,0.2222222222222222
광양,2024-11-26,280,34.76428571428571,0.0571428571428571,0.2285714285714285,0.2857142857142857,0.0857142857142857,0.1142857142857142
광양,2024-11-27,184,37.65289855072464,0.0434782608695652,0.217391304347826,0.0869565217391304,0.2608695652173913,0.1739130434782608
광양,2024-11-28,216,34.508024691358024,0.074074074074074,0.3333333333333333,0.1851851851851851,0.1481481481481481,0.1111111111111111
광양,2024-11-29,200,26.974666666666668,0.04,0.4,0.16,0.16,0.12
광양,2024-11-30,304,30.892105263157895,0.0526315789473684,0.3684210526315789,0.1578947368421052,0.1842105263157894,0.1842105263157894
광양,2024-12-01,328,34.175203252032524,0.0975609756097561,0.2439024390243902,0.1463414634146341,0.2195121951219512,0.1707317073170731
광양,2024-12-02,192,75.04375,0.125,0.3333333333333333,0.125,0.0833333333333333,0.1666666666666666
광양,2024-12-03,256,28.968229166666667,0.0625,0.28125,0.09375,0.09375,0.28125
광양,2024-12-04,264,24.922222222222224,0.0303030303030303,0.2424242424242424,0.2424242424242424,0.1212121212121212,0.1515151515151515
광양,2024-12-05,328,38.20162601626016,0.0975609756097561,0.2926829268292683,0.2195121951219512,0.2195121951219512,0.048780487804878
광양,2024-12-06,320,27.080833333333334,0.05,0.35,0.175,0.175,0.15
광양,2024-12-07,232,31.152298850574713,0.1034482758620689,0.2413793103448276,0.2068965517241379,0.2413793103448276,0.1379310344827586
광양,2024-12-08,280,29.29809523809524,0.0571428571428571,0.2285714285714285,0.2285714285714285,0.1142857142857142,0.2571428571428571
광양,2024-12-09,256,57.053645833333334,0.125,0.25,0.09375,0.21875,0.1875
광양,2024-12-10,240,19.501666666666665,0.0,0.1666666666666666,0.2,0.1,0.0333333333333333
광양,2024-12-11,240,44.28277777777778,0.1333333333333333,0.1,0.2333333333333333,0.2,0.2333333333333333
광양,2024-12-12,280,28.36190476190476,0.1428571428571428,0.3428571428571428,0.1142857142857142,0.1142857142857142,0.2
광양,2024-12-13,304,50.549561403508775,0.1578947368421052,0.2105263157894736,0.131578947368421,0.2105263157894736,0.1578947368421052
광양,2024-12-14,312,35.286752136752135,0.1025641025641025,0.2307692307692307,0.2564102564102564,0.1538461538461538,0.1538461538461538
광양,2024-12-15,208,36.84807692307693,0.0384615384615384,0.1923076923076923,0.1153846153846153,0.1923076923076923,0.2307692307692307
광양,2024-12-16,216,42.434567901234566,0.074074074074074,0.2222222222222222,0.1481481481481481,0.1851851851851851,0.1481481481481481
광양,2024-12-17,224,50.16904761904762,0.1785714285714285,0.2857142857142857,0.1428571428571428,0.1071428571428571,0.1071428571428571
광양,2024-12-18,216,44.08024691358025,0.1111111111111111,0.1851851851851851,0.1111111111111111,0.1111111111111111,0.2962962962962963
광양,2024-12-19,208,40.170512820512826,0.1153846153846153,0.3461538461538461,0.1538461538461538,0.1153846153846153,0.1923076923076923
광양,2024-12-20,336,48.85039682539683,0.0714285714285714,0.2857142857142857,0.119047619047619,0.119047619047619,0.2142857142857142
광양,2024-12-21,256,53.0765625,0.125,0.25,0.28125,0.125,0.15625
광양,2024-12-22,256,39.16458333333333,0.125,0.34375,0.25,0.1875,0.03125
광양,2024-12-23,184,44.10289855072464,0.0434782608695652,0.3043478260869565,0.0869565217391304,0.2608695652173913,0.0869565217391304
광양,2024-12-24,200,95.59066666666668,0.24,0.28,0.16,0.16,0.2
광양,2024-12-25,256,53.615625,0.15625,0.15625,0.09375,0.1875,0.25
광양,2024-12-26,360,42.943333333333335,0.1111111111111111,0.2888888888888888,0.1777777777777777,0.1333333333333333,0.1777777777777777
광양,2024-12-27,328,36.94065040650406,0.048780487804878,0.1707317073170731,0.073170731707317,0.1707317073170731,0.2926829268292683
광양,2024-12-28,320,38.56041666666667,0.1,0.35,0.25,0.075,0.125
광양,2024-12-29,248,75.41559139784945,0.1935483870967742,0.2903225806451613,0.1290322580645161,0.1612903225806451,0.1935483870967742
광양,2024-12-30,272,93.55980392156864,0.2352941176470588,0.2352941176470588,0.088235294117647,0.1764705882352941,0.2352941176470588
광양,2024-12-31,216,39.52407407407408,0.1111111111111111,0.2222222222222222,0.1481481481481481,0.1481481481481481,0.2222222222222222
광양,2025-01-01,224,96.45357142857142,0.1785714285714285,0.3214285714285714,0.0714285714285714,0.1785714285714285,0.1071428571428571
광양,2025-01-02,280,46.95619047619048,0.1428571428571428,0.3142857142857143,0.1142857142857142,0.1142857142857142,0.2
광양,2025-01-03,208,23.38205128205129,0.0769230769230769,0.3076923076923077,0.1923076923076923,0.0769230769230769,0.0769230769230769
광양,2025-06-04,40,54.46999999999999,0.2,0.2,0.2,0.4,0.0
광양,2025-06-05,124,28.32741935483871,0.064516129032258,0.2258064516129032,0.2580645161290322,0.1935483870967742,0.032258064516129
광양,2025-06-06,176,43.66401515151515,0.0909090909090909,0.2045454545454545,0.1363636363636363,0.1818181818181818,0.25
광양,2025-06-07,132,28.295454545454547,0.0303030303030303,0.2727272727272727,0.1212121212121212,0.0909090909090909,0.2121212121212121
광양,2025-06-08,132,24.692929292929293,0.0303030303030303,0.3636363636363636,0.1212121212121212,0.0909090909090909,0.1818181818181818
광양,2025-06-09,164,44.58617886178862,0.073170731707317,0.2682926829268293,0.0975609756097561,0.1707317073170731,0.1707317073170731
광양,2025-06-10,116,34.95977011494253,0.0689655172413793,0.2068965517241379,0.1379310344827586,0.1724137931034483,0.2068965517241379
광양,2025-06-11,136,45.23431372549019,0.1176470588235294,0.088235294117647,0.2941176470588235,0.2058823529411764,0.1764705882352941
광양,2025-06-12,152,40.31666666666666,0.131578947368421,0.4210526315789473,0.0789473684210526,0.1578947368421052,0.1578947368421052
광양,2025-06-13,128,52.096354166666664,0.125,0.34375,0.09375,0.1875,0.15625
광양,2025-06-14,144,35.21666666666667,0.0277777777777777,0.3333333333333333,0.1111111111111111,0.0833333333333333,0.1666666666666666
광양,2025-06-15,132,37.59292929292929,0.0303030303030303,0.2121212121212121,0.1818181818181818,0.1515151515151515,0.1515151515151515
광양,2025-06-16,116,57.82011494252873,0.2068965517241379,0.2413793103448276,0.1724137931034483,0.1379310344827586,0.2068965517241379
광양,2025-06-17,104,34.391666666666666,0.1153846153846153,0.3076923076923077,0.1153846153846153,0.0384615384615384,0.1538461538461538
광양,2025-06-18,136,31.33970588235294,0.088235294117647,0.2058823529411764,0.2058823529411764,0.1470588235294117,0.2058823529411764
광양,2025-06-19,156,54.500427350427344,0.1794871794871795,0.2564102564102564,0.1025641025641025,0.2564102564102564,0.1538461538461538
광양,2025-06-20,136,54.10539215686274,0.1764705882352941,0.2647058823529412,0.088235294117647,0.1176470588235294,0.3235294117647059
광양,2025-06-21,88,77.55909090909091,0.1818181818181818,0.3636363636363636,0.1363636363636363,0.1363636363636363,0.1818181818181818
광양,2025-06-22,100,28.308000000000003,0.08,0.32,0.2,0.04,0.24
광양,2025-06-23,144,71.03472222222223,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1944444444444444,0.2222222222222222
광양,2025-06-24,140,79.2452380952381,0.1142857142857142,0.1428571428571428,0.0571428571428571,0.1714285714285714,0.2285714285714285
광양,2025-06-25,132,29.818181818181817,0.0909090909090909,0.3333333333333333,0.1212121212121212,0.0606060606060606,0.0909090909090909
광양,2025-06-26,192,50.64166666666667,0.1875,0.25,0.125,0.2291666666666666,0.125
광양,2025-06-27,172,25.89612403100775,0.0232558139534883,0.3023255813953488,0.0930232558139534,0.1627906976744186,0.2093023255813953
광양,2025-06-28,108,50.50555555555556,0.1481481481481481,0.1851851851851851,0.1111111111111111,0.2592592592592592,0.1111111111111111
광양,2025-06-29,144,42.35509259259259,0.1111111111111111,0.1388888888888889,0.1111111111111111,0.2222222222222222,0.2777777777777778
광양,2025-06-30,124,29.455376344086023,0.064516129032258,0.2258064516129032,0.1290322580645161,0.064516129032258,0.1290322580645161
광양,2025-07-01,104,61.95128205128205,0.1538461538461538,0.2692307692307692,0.0769230769230769,0.1923076923076923,0.1923076923076923
광양,2025-07-02,112,34.9625,0.0714285714285714,0.2857142857142857,0.2142857142857142,0.1785714285714285,0.0714285714285714
광양,2025-07-03,148,36.141891891891895,0.054054054054054,0.2702702702702703,0.1081081081081081,0.1891891891891892,0.1621621621621621
광양,2025-07-04,150,78.25488888888889,0.16,0.1866666666666666,0.0533333333333333,0.16,0.24
광양,2025-07-05,136,33.77058823529412,0.088235294117647,0.3823529411764705,0.088235294117647,0.1470588235294117,0.1470588235294117
광양,2025-07-06,112,45.02202380952381,0.1428571428571428,0.25,0.1071428571428571,0.1785714285714285,0.2142857142857142
광양,2025-07-07,136,31.827941176470592,0.088235294117647,0.2941176470588235,0.1764705882352941,0.0588235294117647,0.1764705882352941
광양,2025-07-08,116,77.18505747126437,0.0689655172413793,0.3103448275862069,0.0344827586206896,0.2068965517241379,0.2413793103448276
광양,2025-07-09,108,42.86296296296296,0.1111111111111111,0.2962962962962963,0.037037037037037,0.2222222222222222,0.2222222222222222
광양,2025-07-10,140,39.142380952380954,0.0857142857142857,0.2857142857142857,0.1142857142857142,0.0857142857142857,0.2571428571428571
광양,2025-07-11,136,43.67009803921569,0.1176470588235294,0.2647058823529412,0.2058823529411764,0.1470588235294117,0.2058823529411764
광양,2025-07-12,134,30.039800995024876,0.0895522388059701,0.3582089552238806,0.1641791044776119,0.1194029850746268,0.1492537313432835
광양,2025-07-13,90,57.65296296296296,0.1777777777777777,0.2666666666666666,0.0444444444444444,0.0444444444444444,0.4444444444444444
광양,2025-07-14,128,55.7359375,0.25,0.25,0.15625,0.125,0.25
광양,2025-07-15,148,76.47837837837838,0.1351351351351351,0.2162162162162162,0.1621621621621621,0.1081081081081081,0.2432432432432432
광양,2025-07-16,112,94.98809523809524,0.3928571428571428,0.1785714285714285,0.2142857142857142,0.2857142857142857,0.1785714285714285
광양,2025-07-17,108,46.1432098765432,0.1481481481481481,0.3333333333333333,0.1111111111111111,0.1851851851851851,0.1481481481481481
광양,2025-07-18,96,66.12916666666666,0.2083333333333333,0.2916666666666667,0.2083333333333333,0.2083333333333333,0.125
광양,2025-07-19,124,36.03655913978494,0.064516129032258,0.4193548387096774,0.1612903225806451,0.0967741935483871,0.0967741935483871
광양,2025-07-20,124,53.36021505376344,0.1612903225806451,0.2258064516129032,0.0967741935483871,0.0967741935483871,0.2903225806451613
광양,2025-07-21,132,67.77979797979799,0.2121212121212121,0.3939393939393939,0.0606060606060606,0.2727272727272727,0.1212121212121212
광양,2025-07-22,84,44.40555555555555,0.1428571428571428,0.238095238095238,0.1428571428571428,0.1904761904761904,0.1428571428571428
광양,2025-07-23,64,31.307291666666668,0.125,0.1875,0.125,0.1875,0.25
광양,2025-09-11,44,42.20227272727273,0.1363636363636363,0.2272727272727272,0.1818181818181818,0.2727272727272727,0.2272727272727272
광양,2025-09-12,86,33.461627906976744,0.0697674418604651,0.2093023255813953,0.1860465116279069,0.1627906976744186,0.1395348837209302
광양,2025-09-13,58,52.67011494252874,0.1379310344827586,0.3103448275862069,0.0689655172413793,0.1379310344827586,0.1379310344827586
광양,2025-09-14,54,52.013580246913584,0.1111111111111111,0.2222222222222222,0.074074074074074,0.3333333333333333,0.1851851851851851
광양,2025-09-15,62,27.93924731182796,0.032258064516129,0.3225806451612903,0.1935483870967742,0.1290322580645161,0.1612903225806451
광양,2025-09-16,58,39.33103448275862,0.1379310344827586,0.2758620689655172,0.2068965517241379,0.1379310344827586,0.1379310344827586
광양,2025-09-17,74,50.71576576576577,0.1891891891891892,0.2972972972972973,0.1351351351351351,0.2702702702702703,0.027027027027027
광양,2025-09-18,80,44.062916666666666,0.1,0.275,0.075,0.1,0.225
광양,2025-09-19,78,30.258974358974356,0.0512820512820512,0.2564102564102564,0.2051282051282051,0.1025641025641025,0.2051282051282051
광양,2025-09-20,50,44.022,0.16,0.24,0.12,0.2,0.16
광양,2025-09-21,48,40.984027777777776,0.0833333333333333,0.125,0.2083333333333333,0.1666666666666666,0.25
광양,2025-09-22,52,66.83076923076922,0.1923076923076923,0.2692307692307692,0.1153846153846153,0.3846153846153846,0.0769230769230769
광양,2025-09-23,56,75.68392857142858,0.1785714285714285,0.25,0.1785714285714285,0.0714285714285714,0.2857142857142857
광양,2025-09-24,68,39.05833333333334,0.1176470588235294,0.3529411764705882,0.0588235294117647,0.2058823529411764,0.2058823529411764
광양,2025-09-25,66,36.79494949494949,0.1515151515151515,0.303030303030303,0.1818181818181818,0.0606060606060606,0.2424242424242424
광양,2025-09-26,64,32.80520833333333,0.09375,0.34375,0.1875,0.125,0.09375
광양,2025-09-27,88,37.43712121212121,0.0681818181818181,0.2954545454545454,0.0909090909090909,0.1818181818181818,0.2272727272727272
광양,2025-09-28,50,67.146,0.12,0.24,0.24,0.12,0.16
광양,2025-09-29,64,46.70260416666667,0.125,0.125,0.0625,0.28125,0.28125
광양,2025-09-30,54,44.63086419753086,0.2222222222222222,0.2962962962962963,0.1111111111111111,0.1851851851851851,0.1111111111111111
광양,2025-10-01,58,73.72356321839081,0.2758620689655172,0.3103448275862069,0.1379310344827586,0.1379310344827586,0.1379310344827586
광양,2025-10-02,54,45.04567901234568,0.1481481481481481,0.2592592592592592,0.1851851851851851,0.1111111111111111,0.1851851851851851
광양,2025-10-03,62,56.58763440860215,0.2258064516129032,0.3870967741935484,0.064516129032258,0.1935483870967742,0.2258064516129032
광양,2025-10-04,60,60.263333333333335,0.1666666666666666,0.3333333333333333,0.2333333333333333,0.1,0.1666666666666666
광양,2025-10-05,50,53.068666666666665,0.24,0.32,0.12,0.2,0.2
광양,2025-10-06,18,114.11111111111111,0.3333333333333333,0.0,0.0,0.4444444444444444,0.2222222222222222
광양,2025-10-07,42,20.090476190476192,0.0476190476190476,0.4285714285714285,0.2857142857142857,0.0952380952380952,0.0
광양,2025-10-08,52,60.29679487179487,0.2692307692307692,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.2307692307692307
광양,2025-10-09,50,34.45,0.08,0.44,0.2,0.16,0.08
광양,2025-10-10,44,14.267424242424244,0.0,0.5,0.1818181818181818,0.0454545454545454,0.0909090909090909
광양,2025-10-11,84,33.33015873015873,0.0476190476190476,0.2857142857142857,0.119047619047619,0.1428571428571428,0.2619047619047619
광양,2025-10-12,62,66.36129032258064,0.2580645161290322,0.0967741935483871,0.2903225806451613,0.1612903225806451,0.3225806451612903
광양,2025-10-13,58,68.35919540229885,0.1034482758620689,0.3448275862068966,0.1379310344827586,0.2413793103448276,0.1724137931034483
광양,2025-10-14,44,69.72348484848484,0.1818181818181818,0.2272727272727272,0.1363636363636363,0.2272727272727272,0.1363636363636363
광양,2025-10-15,60,31.49388888888889,0.1333333333333333,0.3333333333333333,0.1666666666666666,0.1,0.2666666666666666
